"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"952",NA,NA,NA,NA,5,NA,NA,8,NA,NA
"953",NA,NA,NA,NA,5,NA,7,NA,NA,NA
"954",NA,NA,NA,NA,5,NA,7,8,NA,NA
"955",1,2,3,NA,5,NA,NA,NA,NA,NA
"956",1,2,3,NA,5,NA,NA,NA,NA,NA
"957",1,2,3,NA,5,NA,NA,NA,NA,NA
"958",1,NA,NA,NA,5,NA,NA,NA,NA,NA
"959",1,2,3,NA,5,NA,NA,NA,NA,NA
"960",1,2,3,NA,5,NA,NA,NA,NA,NA
"961",1,2,3,NA,5,NA,NA,NA,NA,NA
"962",1,2,3,NA,5,NA,NA,NA,NA,NA
"963",1,2,3,NA,5,NA,NA,NA,NA,NA
"964",1,2,3,NA,5,NA,NA,NA,NA,NA
"965",1,2,3,NA,5,NA,NA,NA,NA,NA
"966",1,2,3,NA,5,NA,NA,NA,NA,NA
"967",1,2,3,NA,5,NA,NA,NA,NA,NA
"968",1,2,3,NA,5,NA,NA,NA,NA,NA
"969",1,2,3,NA,5,NA,NA,NA,NA,NA
"970",1,2,3,NA,5,NA,NA,NA,NA,NA
"971",1,2,3,NA,5,NA,NA,NA,NA,NA
"972",1,2,3,NA,5,NA,NA,NA,NA,NA
"973",1,2,3,NA,5,NA,NA,NA,NA,NA
"974",1,2,3,NA,5,NA,NA,NA,NA,NA
"975",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"976",NA,2,3,NA,5,6,NA,8,9,NA
"977",NA,2,3,NA,NA,NA,NA,NA,NA,NA
"978",NA,2,3,NA,NA,NA,NA,NA,NA,NA
"979",NA,2,3,NA,5,6,NA,8,9,10
"980",NA,2,3,NA,5,6,NA,8,9,10
"981",NA,2,3,NA,5,6,NA,8,9,10
"982",NA,2,3,NA,5,6,NA,8,9,10
"983",NA,2,3,NA,5,6,NA,8,9,10
"984",NA,2,3,NA,5,6,NA,8,9,10
"985",NA,2,3,NA,5,6,NA,8,9,10
"986",NA,2,3,NA,5,6,NA,8,9,10
"987",NA,2,3,NA,5,6,NA,8,9,10
"988",NA,2,3,NA,5,6,NA,8,9,10
"989",NA,2,3,NA,5,6,NA,8,9,10
"990",NA,2,3,NA,NA,6,NA,NA,NA,10
"991",NA,2,3,NA,5,6,NA,8,9,10
"992",NA,2,NA,NA,5,6,NA,NA,9,10
"993",NA,2,NA,NA,5,6,NA,NA,9,NA
"994",NA,NA,NA,NA,5,NA,NA,8,9,NA
"995",NA,NA,NA,NA,5,6,NA,8,9,NA
"996",NA,NA,NA,NA,5,6,NA,8,9,NA
"997",NA,NA,NA,NA,5,6,NA,8,9,10
"998",NA,NA,NA,NA,5,6,NA,8,9,10
"999",1,2,3,4,NA,NA,NA,NA,NA,NA
"1000",1,2,3,4,NA,NA,NA,NA,NA,NA
"1001",1,2,3,4,NA,NA,NA,NA,NA,NA
"1002",1,2,3,4,NA,NA,NA,NA,NA,NA
"1003",1,2,3,4,NA,NA,NA,NA,NA,NA
"1004",1,2,3,4,NA,NA,NA,NA,NA,NA
"1005",1,2,3,4,NA,NA,NA,NA,NA,NA
"1006",1,2,3,4,NA,NA,NA,NA,NA,NA
"1007",1,2,3,4,NA,NA,NA,NA,NA,NA
"1008",1,2,3,4,NA,NA,NA,NA,NA,NA
"1009",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1010",1,2,3,4,NA,NA,NA,NA,NA,NA
"1011",1,2,3,4,NA,NA,NA,NA,NA,NA
"1012",1,2,3,4,NA,NA,NA,NA,NA,NA
"1013",1,2,3,4,NA,NA,NA,NA,NA,NA
"1014",1,2,3,4,NA,NA,NA,NA,NA,NA
"1015",1,2,3,4,NA,NA,NA,NA,NA,NA
"1016",1,2,3,4,NA,NA,NA,NA,NA,NA
"1017",1,2,3,4,NA,NA,NA,NA,NA,NA
"1018",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1019",NA,NA,NA,NA,NA,NA,NA,NA,9,10
"1020",NA,NA,NA,NA,NA,NA,NA,NA,9,NA
"1021",NA,NA,NA,NA,NA,NA,NA,NA,9,NA
"1022",NA,NA,NA,NA,NA,NA,NA,NA,9,10
"1023",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1024",NA,NA,NA,NA,NA,NA,NA,NA,9,10
"1025",NA,NA,NA,NA,NA,NA,NA,NA,9,10
"1026",NA,NA,NA,NA,NA,NA,NA,NA,9,10
"1027",NA,NA,NA,NA,NA,NA,NA,NA,9,10
"1028",NA,NA,NA,NA,NA,NA,NA,NA,9,10
"1029",NA,NA,NA,NA,NA,NA,NA,NA,9,10
"1030",NA,NA,NA,NA,NA,NA,NA,NA,9,NA
"1031",NA,NA,NA,NA,NA,NA,NA,NA,9,10
"1032",NA,NA,NA,NA,NA,NA,NA,NA,9,10
"1033",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1034",1,2,3,4,5,6,7,NA,NA,NA
"1035",1,2,3,4,5,6,7,NA,NA,NA
"1036",1,2,3,4,5,6,7,NA,NA,NA
"1037",1,2,3,4,5,6,7,NA,NA,NA
"1038",1,2,3,4,5,6,7,NA,NA,NA
"1039",1,2,3,4,5,6,7,NA,NA,NA
"1040",1,2,3,4,5,6,7,NA,NA,NA
"1041",1,2,3,4,5,6,7,NA,NA,NA
"1042",1,2,3,4,5,6,7,NA,NA,NA
"1043",1,2,3,4,5,6,7,NA,NA,NA
"1044",1,2,3,4,5,6,7,NA,NA,NA
"1045",1,2,3,4,5,6,7,NA,NA,NA
"1046",1,2,3,4,5,6,7,NA,NA,NA
"1047",1,2,3,4,5,6,7,NA,NA,NA
"1048",1,2,3,4,5,6,7,NA,NA,NA
"1049",1,2,3,4,5,6,7,NA,NA,NA
"1050",1,2,3,4,5,6,7,NA,NA,NA
"1051",1,2,3,4,5,6,7,NA,NA,NA
"1052",1,2,3,4,5,6,7,NA,NA,NA
"1053",1,2,3,4,5,6,7,NA,NA,NA
"1054",NA,NA,NA,NA,NA,NA,7,8,NA,10
"1055",NA,NA,NA,NA,NA,NA,7,8,NA,10
"1056",NA,NA,NA,NA,NA,NA,7,8,NA,10
"1057",NA,NA,NA,NA,NA,NA,7,8,NA,10
"1058",NA,NA,NA,NA,NA,NA,7,8,NA,10
"1059",NA,NA,NA,NA,NA,NA,7,8,NA,10
"1060",NA,NA,NA,NA,NA,NA,7,8,NA,10
"1061",NA,NA,NA,NA,NA,NA,7,8,NA,10
"1062",NA,NA,NA,NA,NA,NA,7,8,NA,10
"1063",NA,NA,NA,NA,NA,NA,7,8,NA,10
"1064",NA,NA,NA,NA,NA,NA,7,8,NA,10
"1065",NA,NA,NA,NA,NA,NA,7,8,NA,10
"1066",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1067",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1068",1,2,NA,NA,NA,NA,NA,NA,9,10
"1069",1,2,NA,NA,NA,NA,7,NA,9,10
"1070",1,2,NA,NA,5,NA,NA,NA,9,NA
"1071",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1072",1,2,3,NA,NA,NA,NA,NA,NA,NA
"1073",1,2,3,NA,NA,NA,NA,NA,NA,NA
"1074",1,2,3,NA,NA,NA,NA,NA,NA,NA
"1075",1,2,3,NA,5,6,7,NA,9,10
"1076",1,2,3,NA,5,6,7,NA,9,10
"1077",1,2,3,NA,5,6,7,NA,9,10
"1078",1,2,3,NA,NA,NA,NA,NA,NA,NA
"1079",1,2,3,NA,NA,NA,NA,NA,NA,NA
"1080",1,2,3,NA,NA,NA,NA,NA,NA,NA
"1081",1,2,3,NA,NA,NA,NA,NA,NA,NA
"1082",1,2,3,NA,NA,NA,NA,NA,NA,NA
"1083",1,2,3,NA,NA,NA,NA,NA,NA,NA
"1084",1,NA,3,NA,NA,NA,NA,NA,NA,NA
"1085",1,2,NA,4,5,6,7,8,9,10
"1086",1,2,NA,4,5,6,7,8,9,10
"1087",1,2,NA,4,5,6,7,8,9,10
"1088",1,2,NA,4,5,6,7,8,9,10
"1089",1,2,NA,4,5,6,7,8,9,10
"1090",1,2,NA,4,5,6,7,8,9,10
"1091",1,2,NA,4,5,6,7,8,9,10
"1092",1,2,NA,4,5,6,7,8,9,10
"1093",1,2,NA,4,5,6,7,8,9,10
"1094",1,2,NA,4,5,6,7,8,9,10
"1095",1,2,NA,4,5,6,7,8,9,10
"1096",1,2,NA,4,5,6,7,8,9,10
"1097",1,2,NA,4,5,6,7,8,9,10
"1098",1,2,NA,4,5,6,7,8,9,10
"1099",1,2,NA,4,5,6,7,8,9,10
"1100",1,2,NA,4,5,6,7,8,9,10
"1101",1,2,NA,4,5,6,7,8,9,10
"1102",1,2,NA,4,5,6,7,8,9,10
"1103",1,2,NA,4,5,6,7,8,9,10
"1104",1,2,NA,4,5,6,7,NA,9,10
"1105",NA,NA,NA,NA,NA,NA,7,8,NA,10
"1106",NA,NA,NA,NA,NA,NA,7,8,NA,10
"1107",NA,NA,NA,NA,NA,NA,7,8,NA,10
"1108",NA,NA,NA,NA,NA,NA,7,8,NA,10
"1109",NA,NA,NA,NA,NA,NA,7,8,NA,10
"1110",NA,NA,NA,NA,NA,NA,7,8,NA,10
"1111",NA,NA,NA,NA,NA,6,7,8,NA,10
"1112",NA,NA,NA,NA,NA,NA,7,8,NA,10
"1113",NA,NA,NA,NA,NA,6,7,8,NA,10
"1114",NA,NA,NA,NA,NA,6,7,NA,NA,NA
"1115",NA,NA,NA,NA,NA,6,7,8,NA,NA
"1116",NA,NA,NA,NA,NA,6,7,NA,NA,NA
"1117",NA,NA,NA,NA,NA,6,NA,NA,NA,NA
"1118",NA,NA,NA,NA,NA,6,NA,NA,NA,NA
"1119",NA,NA,NA,NA,NA,6,7,NA,NA,NA
"1120",NA,NA,NA,NA,NA,6,NA,NA,NA,NA
"1121",NA,NA,NA,NA,NA,6,7,8,NA,10
"1122",NA,NA,NA,4,5,NA,NA,NA,9,NA
"1123",NA,NA,NA,4,NA,NA,NA,NA,NA,NA
"1124",NA,NA,NA,4,5,6,7,8,9,10
"1125",NA,NA,NA,4,NA,NA,NA,NA,NA,NA
"1126",NA,NA,NA,4,5,NA,NA,NA,9,NA
"1127",NA,NA,NA,4,5,6,7,8,9,10
"1128",NA,NA,NA,4,5,6,7,8,9,10
"1129",NA,NA,NA,4,5,6,7,8,9,10
"1130",NA,NA,NA,4,5,6,7,8,9,10
"1131",NA,NA,NA,4,5,6,7,8,9,10
"1132",NA,NA,NA,4,NA,NA,NA,NA,9,10
"1133",NA,NA,NA,4,NA,NA,7,NA,9,NA
"1134",NA,NA,NA,4,NA,NA,7,8,NA,10
"1135",NA,NA,NA,4,NA,NA,7,8,NA,NA
"1136",NA,NA,NA,4,NA,NA,7,8,9,NA
"1137",NA,NA,NA,4,5,6,7,8,9,10
"1138",NA,NA,NA,4,5,6,7,8,9,10
"1139",NA,NA,NA,4,5,6,7,8,9,10
"1140",NA,NA,NA,4,NA,NA,7,8,NA,NA
"1141",NA,NA,NA,4,5,6,7,8,9,10
"1142",NA,NA,NA,4,NA,NA,7,8,9,NA
"1143",NA,NA,NA,4,5,6,NA,8,NA,10
"1144",NA,NA,NA,4,5,6,NA,8,NA,10
"1145",NA,NA,NA,4,5,6,NA,8,NA,10
"1146",NA,NA,NA,4,5,6,NA,8,NA,10
"1147",NA,NA,NA,4,5,6,NA,8,NA,10
"1148",NA,NA,NA,4,5,6,NA,8,NA,10
"1149",NA,NA,NA,4,5,6,NA,8,NA,10
"1150",NA,NA,NA,4,5,6,NA,8,NA,10
"1151",NA,NA,NA,4,5,6,NA,8,NA,10
"1152",NA,NA,NA,4,5,6,NA,8,NA,10
"1153",NA,NA,NA,4,5,6,NA,8,NA,10
"1154",NA,NA,NA,4,5,6,NA,8,NA,10
"1155",NA,NA,NA,4,5,6,NA,8,NA,10
"1156",NA,NA,NA,4,5,6,NA,8,NA,10
"1157",NA,NA,NA,4,5,6,NA,8,NA,10
"1158",NA,NA,NA,4,5,6,NA,8,NA,10
"1159",NA,NA,NA,4,5,6,NA,8,NA,10
"1160",NA,NA,NA,4,5,6,NA,8,NA,10
"1161",NA,NA,NA,4,5,6,NA,8,NA,10
"1162",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1163",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1164",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1165",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1166",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1167",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1168",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1169",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1170",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1171",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1172",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1173",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1174",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1175",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1176",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1177",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1178",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1179",NA,NA,NA,NA,NA,6,7,8,9,NA
"1180",NA,NA,NA,NA,NA,6,7,8,9,NA
"1181",NA,NA,NA,NA,NA,6,7,8,9,NA
"1182",NA,NA,NA,NA,NA,6,7,8,9,NA
"1183",NA,NA,NA,NA,NA,6,7,8,9,NA
"1184",NA,NA,NA,NA,NA,6,7,8,9,NA
"1185",NA,NA,NA,NA,NA,6,7,8,9,NA
"1186",NA,NA,NA,NA,NA,6,7,8,9,NA
"1187",NA,NA,NA,NA,NA,6,7,8,9,NA
"1188",NA,NA,NA,NA,NA,6,NA,8,9,NA
"1189",NA,NA,NA,NA,NA,6,7,8,9,NA
"1190",NA,NA,NA,NA,NA,6,7,8,9,NA
"1191",NA,NA,NA,NA,NA,6,7,8,9,NA
"1192",NA,NA,NA,NA,NA,6,7,8,9,NA
"1193",NA,NA,NA,NA,NA,6,7,8,9,NA
"1194",NA,NA,NA,NA,NA,6,7,8,9,NA
"1195",NA,NA,NA,NA,NA,6,NA,8,9,NA
"1196",NA,NA,NA,NA,NA,6,NA,8,9,NA
"1197",NA,NA,NA,NA,NA,6,NA,8,9,NA
"1198",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1199",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1201",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1202",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1203",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1204",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1205",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1206",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1207",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1208",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1209",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1210",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1211",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1212",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1213",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1214",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1215",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1216",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1217",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1218",NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"1219",NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"1220",NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"1221",NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"1222",NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"1223",NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"1224",NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"1225",NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"1226",NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"1227",NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"1228",NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"1229",NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"1230",NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"1231",NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"1232",NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"1233",NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"1234",1,2,3,NA,NA,NA,NA,NA,NA,NA
"1235",1,2,3,NA,NA,NA,NA,NA,NA,NA
"1236",1,2,3,NA,NA,NA,NA,NA,NA,NA
"1237",1,2,3,NA,NA,NA,NA,NA,NA,NA
"1238",1,2,3,NA,NA,NA,NA,NA,NA,NA
"1239",1,2,3,NA,NA,NA,NA,NA,NA,NA
"1240",1,2,3,NA,NA,NA,NA,NA,NA,NA
"1241",1,2,3,NA,NA,NA,NA,NA,NA,NA
"1242",1,2,3,NA,NA,NA,NA,NA,NA,NA
"1243",1,2,3,NA,NA,NA,NA,NA,NA,NA
"1244",1,2,3,NA,NA,NA,NA,NA,NA,NA
"1245",1,2,3,NA,NA,NA,NA,NA,NA,NA
"1246",1,2,3,NA,NA,NA,NA,NA,NA,NA
"1247",1,2,3,NA,NA,NA,NA,NA,NA,NA
"1248",1,2,3,NA,NA,NA,NA,NA,NA,NA
"1249",1,2,3,NA,NA,NA,NA,NA,NA,NA
"1250",1,2,3,NA,NA,NA,NA,NA,NA,NA
"1251",1,2,3,NA,NA,NA,NA,NA,NA,NA
"1252",NA,NA,NA,NA,NA,6,NA,8,9,10
"1253",NA,NA,NA,NA,NA,6,NA,8,9,10
"1254",NA,NA,NA,NA,NA,6,NA,8,9,NA
"1255",NA,NA,NA,NA,NA,6,NA,8,9,NA
"1256",NA,NA,NA,NA,NA,6,NA,8,9,NA
"1257",NA,NA,NA,NA,NA,6,NA,8,9,NA
"1258",NA,NA,NA,NA,NA,6,NA,8,9,NA
"1259",NA,NA,NA,NA,NA,6,NA,8,9,NA
"1260",NA,NA,NA,NA,NA,6,NA,8,9,NA
"1261",NA,NA,NA,NA,NA,6,NA,8,9,NA
"1262",NA,NA,NA,NA,NA,6,NA,8,9,NA
"1263",NA,NA,NA,NA,NA,6,NA,8,9,NA
"1264",NA,NA,NA,NA,NA,6,NA,8,9,NA
"1265",NA,NA,NA,NA,NA,6,NA,8,9,NA
"1266",NA,NA,NA,NA,NA,6,NA,8,9,NA
"1267",NA,NA,NA,NA,NA,6,NA,8,9,NA
"1268",NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"1269",NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"1270",NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"1271",NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"1272",NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"1273",NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"1274",NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"1275",NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"1276",NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"1277",NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"1278",NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"1279",NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"1280",NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"1281",NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"1282",NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"1283",NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"1284",NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"1285",NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"1286",NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"1287",1,2,3,NA,NA,NA,7,NA,NA,NA
"1288",1,2,3,4,5,6,7,8,NA,10
"1289",1,2,3,4,5,6,7,8,NA,10
"1290",1,2,3,4,5,6,7,8,NA,10
"1291",1,2,3,4,5,6,7,8,NA,10
"1292",NA,NA,NA,4,NA,NA,NA,NA,NA,NA
"1293",1,2,3,4,5,6,7,8,NA,10
"1294",1,2,3,4,5,6,7,8,NA,10
"1295",1,2,3,4,5,6,7,8,NA,10
"1296",NA,2,NA,NA,5,NA,NA,NA,NA,NA
"1297",NA,NA,NA,NA,5,NA,NA,8,NA,10
"1298",1,2,3,4,5,6,7,8,NA,10
"1299",NA,NA,3,4,5,NA,NA,8,NA,NA
"1300",1,2,3,4,5,6,7,8,NA,10
"1301",NA,NA,3,NA,5,NA,NA,8,NA,NA
"1302",NA,NA,NA,4,NA,NA,NA,NA,NA,NA
"1303",1,2,3,4,5,NA,NA,8,NA,NA
"1304",NA,NA,3,4,5,NA,7,NA,NA,NA
"1305",NA,NA,3,4,5,NA,7,NA,NA,NA
"1306",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1307",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1308",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1309",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1310",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1311",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1312",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1313",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1314",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1315",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1316",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1317",1,NA,3,NA,NA,NA,NA,NA,NA,NA
"1318",1,NA,3,NA,NA,NA,NA,NA,NA,NA
"1319",1,NA,3,NA,NA,NA,NA,NA,NA,NA
"1320",1,NA,3,NA,NA,NA,NA,NA,NA,NA
"1321",1,NA,3,NA,NA,NA,NA,NA,NA,NA
"1322",1,NA,3,4,5,NA,NA,8,NA,NA
"1323",1,NA,3,NA,NA,NA,NA,NA,NA,NA
"1324",1,NA,3,4,5,NA,NA,8,NA,NA
"1325",1,NA,3,4,5,NA,NA,8,NA,NA
"1326",1,NA,3,4,5,NA,NA,8,NA,NA
"1327",1,NA,3,4,5,NA,NA,NA,NA,NA
"1328",1,NA,3,4,5,NA,NA,NA,NA,NA
"1329",1,NA,3,4,5,NA,NA,NA,NA,NA
"1330",1,NA,3,4,5,NA,NA,NA,NA,NA
"1331",1,NA,3,4,5,NA,NA,NA,NA,NA
"1332",1,NA,3,4,5,NA,NA,NA,NA,NA
"1333",1,NA,3,NA,NA,NA,NA,NA,NA,NA
"1334",1,NA,3,NA,NA,NA,NA,NA,NA,NA
"1335",1,NA,3,4,5,NA,NA,NA,NA,NA
"1336",1,NA,3,4,5,NA,NA,NA,NA,NA
"1337",1,2,3,4,NA,6,7,8,9,10
"1338",1,2,3,4,NA,6,7,8,9,10
"1339",1,2,3,4,NA,6,7,8,9,10
"1340",1,2,3,4,NA,6,7,8,9,10
"1341",1,2,3,4,NA,6,7,8,9,10
"1342",1,2,3,4,NA,6,7,8,9,10
"1343",1,2,3,4,NA,6,7,8,9,10
"1344",1,2,3,4,NA,6,7,8,9,10
"1345",1,2,3,4,NA,6,7,8,9,10
"1346",1,2,3,4,NA,6,7,8,9,10
"1347",1,2,3,4,NA,6,7,8,9,10
"1348",1,2,3,4,NA,6,7,8,9,10
"1349",1,2,3,4,NA,6,7,8,9,10
"1350",1,2,3,4,NA,6,7,8,9,10
"1351",1,2,3,4,NA,6,7,8,9,10
"1352",1,2,3,4,NA,6,7,8,9,10
"1353",1,2,3,4,NA,6,7,8,9,10
"1354",1,2,3,4,NA,6,7,8,9,10
"1355",1,2,3,4,NA,6,7,8,9,10
"1356",1,2,3,4,NA,6,7,8,9,10
"1357",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1358",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1359",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1360",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1361",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1362",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1363",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1364",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1365",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1366",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1367",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1368",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1369",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1370",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1371",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1372",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1373",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1374",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1375",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1376",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1377",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1378",NA,NA,NA,NA,NA,NA,NA,NA,9,10
"1379",NA,NA,NA,NA,NA,NA,NA,NA,9,10
"1380",NA,NA,NA,NA,NA,NA,NA,NA,9,10
"1381",NA,NA,NA,NA,NA,NA,NA,NA,9,10
"1382",NA,NA,NA,NA,NA,NA,NA,NA,9,10
"1383",NA,NA,NA,NA,NA,NA,NA,NA,9,10
"1384",NA,NA,NA,NA,NA,NA,NA,NA,9,10
"1385",NA,NA,NA,NA,NA,NA,NA,NA,9,10
"1386",NA,NA,NA,NA,NA,NA,NA,NA,9,10
"1387",NA,NA,NA,NA,NA,NA,NA,NA,9,10
"1388",NA,NA,NA,NA,NA,NA,NA,NA,9,10
"1389",NA,NA,NA,NA,NA,NA,NA,NA,9,10
"1390",NA,NA,NA,NA,NA,NA,NA,NA,9,10
"1391",NA,NA,NA,NA,NA,NA,NA,NA,9,10
"1392",NA,NA,NA,NA,NA,NA,NA,NA,9,10
"1393",NA,NA,NA,NA,NA,NA,NA,NA,9,10
"1394",NA,NA,NA,NA,NA,NA,NA,NA,9,10
"1395",NA,NA,NA,NA,NA,NA,NA,NA,9,10
"1396",NA,NA,NA,NA,NA,NA,NA,NA,9,10
"1397",NA,NA,NA,NA,NA,NA,NA,NA,9,10
"1398",NA,NA,NA,NA,NA,NA,NA,NA,9,NA
"1399",NA,NA,NA,NA,NA,NA,NA,NA,9,10
"1400",NA,NA,NA,NA,NA,NA,NA,NA,9,10
"1401",NA,NA,NA,NA,NA,NA,NA,NA,9,10
"1402",NA,NA,NA,NA,NA,NA,NA,NA,9,10
"1403",NA,NA,NA,NA,NA,NA,NA,NA,9,10
"1404",NA,NA,NA,NA,NA,NA,NA,NA,9,10
"1405",NA,NA,NA,NA,NA,NA,NA,NA,9,10
"1406",NA,NA,NA,NA,NA,NA,NA,NA,9,10
"1407",NA,NA,NA,NA,NA,NA,NA,NA,9,10
"1408",NA,NA,NA,NA,NA,NA,NA,NA,9,10
"1409",NA,NA,NA,NA,NA,NA,NA,NA,9,10
"1410",NA,NA,NA,NA,NA,NA,NA,NA,9,10
"1411",NA,NA,NA,NA,NA,NA,NA,NA,9,10
"1412",NA,NA,NA,NA,NA,NA,NA,8,9,10
"1413",NA,NA,NA,NA,NA,NA,NA,8,9,10
